 71 8
     1   D    2.7625088735E-03
 -3.1731552355E-02  2.1245513246E-03 -1.1034166877E-02  4.9056688322E-03  1.8102405979E-02  1.3085768635E-03
 -2.0954865499E-02  2.6014372659E-03 -1.1848465251E-02  4.7623213750E-03  4.1327676935E-03 -5.5118744610E-03
  3.4368670796E-03  1.4512876074E-03  6.3824243219E-04 -3.9912624612E-05  1.9805884939E-02  1.0977107032E-03
  9.7963948887E-03 -1.9958759911E-03  5.3747309902E-04  1.4747151487E-02 -2.5433389555E-03  3.5313192994E-03
  8.1630203340E-04  1.7746594982E-03 -2.4330465118E-04  2.0058050091E-04  3.3375625818E-03 -9.8565717023E-03
  7.3210031927E-03  3.6061297296E-03 -5.0230467168E-05  4.0751717994E-04  3.4138244653E-03  4.5864919309E-03
  1.3689830891E-03  1.2479544285E-03 -1.4251938417E-03  1.0876687673E-03  7.1511283186E-03  1.8099164240E-04
 -3.8588426711E-03 -7.9911914781E-04  3.3127190696E-03  1.8005019553E-03  6.8802514512E-04  2.3582334072E-04
 -4.4905287214E-03  7.8943872500E-03 -4.1433629104E-03  6.4597499078E-03 -3.8531869083E-03  2.8472951489E-02
  1.9218000627E-02  7.9539448998E-03  4.2562921803E-03  4.0235353413E-03 -5.8706686123E-03  1.4767622058E-02
  9.0605009247E-03  4.7438973439E-03  1.2914430055E-02  2.1393955414E-02  1.3796725045E-02
     5   D    3.2706053365E-01
  7.8267077325E-06  1.2444282303E-03 -4.2931212704E-03 -5.1265036244E-03 -9.9736206351E-01  6.2047860584E-02
 -2.7728702905E-02 -2.1423352380E-03  1.3974957281E-02 -7.6686562149E-05 -2.3846623512E-02 -3.9595381499E-03
 -5.1027125319E-02 -1.5338700252E-02 -4.6560308114E-03 -4.9274675948E-03 -7.0051761111E-05 -2.5444653281E-03
  1.4858545923E-04 -5.5139364801E-04  3.5367464388E-03 -1.7090638760E-02  1.4564261460E-02 -7.0422083674E-03
  3.2120907947E-02 -2.2485354639E-03  7.6531673065E-04  1.3159898715E-02 -5.7022911096E-03 -1.1247102723E-03
 -1.7955090342E-03  2.7239914666E-03  7.3755275033E-04  4.5376823440E-03 -4.2608143296E-03 -3.9728937172E-03
  7.3186642805E-03 -1.2902676985E-02 -5.8688547840E-04  1.9556514714E-03  9.5766581792E-04 -4.6385650828E-03
 -4.1699516286E-03  4.3429665729E-03 -1.3867238859E-03  5.0372152627E-04  9.0462945520E-03 -3.8137615251E-03
 -1.5725088307E-02  8.3055267103E-05  8.3208198947E-04  5.1836788428E-04  1.5435302116E-02 -2.6326660431E-03
  3.7981791115E-03 -8.3824098349E-03  3.2578113279E-04  6.3315371987E-04  1.4749580784E-04  3.5874829230E-03
  1.5019054986E-03  3.2758159449E-03  1.5636700877E-03  2.7295267002E-03 -5.6309082724E-03  9.6454546594E-03
 -1.6822220275E-03  1.0785096143E-03  3.4880932113E-03  9.9090159721E-03 -1.3892239102E-03
     6   U    4.0270221520E-01
 -1.6206932943E-05  2.0893764042E-03 -1.2669147461E-02 -2.7825270397E-03  5.8624516195E-02  8.2504899085E-01
 -5.6729478554E-01  8.4150083183E-02 -1.6595614827E-02 -1.3458577395E-02 -3.8137354294E-02 -1.3259061188E-02
 -9.8355940996E-02 -1.1736044193E-01 -3.2117528740E-02 -5.1228603905E-02  5.9418312586E-03 -1.2776626383E-02
 -1.1247950709E-02 -1.5109288872E-02  9.6852843135E-03 -7.2195067868E-04  2.0937773321E-02 -4.6230198207E-02
  3.4008117967E-02  2.7318112660E-05 -7.1612797802E-05  2.0208720694E-02  5.6522310758E-03 -2.2941722920E-02
  1.6738293926E-02  2.4176192930E-02 -3.4567072030E-04 -2.1556626047E-03 -2.2959514285E-02 -1.6357336513E-02
  3.5468294513E-02 -2.5011356188E-02 -1.3238602327E-03  3.6573180955E-04  9.7079253289E-03 -5.1139641471E-03
  2.8450882969E-04 -4.1420928786E-03  3.3195345101E-03  7.2040268020E-03  9.2160446345E-03  4.6290504041E-03
  6.5303786024E-04  5.5146960294E-03  1.7525425038E-02  8.4810630765E-03  8.1385140514E-03 -4.6160154026E-04
  2.5163140637E-03 -4.5860916605E-03 -4.6531410968E-03  1.0570674066E-02  3.1455485680E-03  3.4816296737E-03
  1.0726238179E-02 -1.6944071516E-03  3.7920326956E-03  4.8820869626E-03  3.4235036799E-03  1.2277361395E-02
 -1.1969967799E-02 -6.3970796197E-03  5.3504605361E-03  1.0601289244E-02 -3.3791008796E-03
     7   U    4.3911528136E-01
  2.4821142265E-05 -7.7510602481E-03  1.3698271259E-03  1.7552066919E-02 -7.3038460207E-03 -4.4084909264E-01
 -5.5137079384E-01  6.8791690170E-01 -1.0204837449E-02 -5.2720591733E-02 -6.6958764608E-02 -3.8874056432E-03
 -8.4838717593E-02  3.5964648979E-03 -2.7059206523E-02 -2.6518137653E-02  5.9004262316E-03 -1.2986704974E-02
 -1.0735683112E-02 -5.1450357170E-03 -2.2952738969E-02  6.2072401023E-03  8.9330534006E-03  5.9722438708E-03
  2.2829631402E-02  6.4530892434E-04  4.5695552174E-03  1.3769591048E-02  1.1410588008E-03  8.1977981819E-03
  1.9252763720E-02  1.0333206496E-02 -8.0047781041E-03 -4.0412536213E-03  3.2302163061E-05 -7.2433614847E-03
 -1.4749840945E-02 -2.4381810107E-02  2.7984848234E-03 -1.0823824427E-03 -8.5718545372E-03  4.0247595017E-03
 -1.1913615985E-02 -7.8687838712E-03  6.1440873704E-03  1.5298083837E-03  4.1539400159E-03 -7.6686431224E-03
 -6.7487316276E-03  8.2685985052E-03 -9.1668012264E-03  5.1186827263E-04  1.2039174027E-02 -6.0685547796E-03
 -1.6149204018E-03 -1.2678921775E-02 -2.2169725564E-03 -9.8117220017E-03  7.6110695601E-03 -1.9681174409E-02
 -1.9632660458E-02 -5.6534396926E-03 -3.1986384843E-03 -2.2011475701E-03  3.9081048896E-03  1.7004577822E-03
 -6.1363059055E-03  1.9105919757E-03  1.0638232753E-03 -8.1674441827E-03 -1.4117501991E-02
     8   U    4.4857512841E-01
  9.8276620196E-05  1.6167266322E-03  4.4671615675E-04  1.5325995105E-02  1.2186713947E-03 -3.2039926446E-01
 -5.8271429099E-01 -7.1211718178E-01 -7.4807889399E-03  7.1674992559E-02 -7.2064690941E-02 -5.0399467666E-03
 -8.5970406473E-02  3.9486788864E-02 -2.6143219419E-02  5.4513523703E-02  5.6011080038E-03 -1.3152896685E-02
  1.7433744143E-02  1.7216793419E-02  3.7337075795E-02  5.9017696329E-03  1.0109598999E-02  1.7980307082E-03
  2.0994891176E-02  8.2487411351E-05 -4.3720821496E-03  1.5658828898E-02  7.3028185703E-04  2.8260008429E-03
  1.8736689234E-02 -3.3513296123E-02  1.5093374784E-02 -3.7778070075E-03  1.2908483696E-03 -7.7393116287E-03
 -7.3999630955E-03 -2.4965024629E-02 -4.4958451550E-03 -1.0922063268E-03 -6.7286006161E-03  7.7346243902E-03
 -8.1619249501E-03 -9.8405015488E-03  6.2969538298E-03 -1.0145939283E-02  3.7221472311E-03 -4.4405714730E-03
 -7.5636764365E-03  8.3772445267E-03 -6.6526472964E-03 -1.1415509450E-02  1.2237657223E-02 -4.8509585895E-03
 -3.7950013322E-03 -1.3156351385E-02 -1.7878598748E-03 -7.0531766546E-03 -4.4827488710E-03 -2.1318657914E-02
 -2.0461458237E-02 -5.9449438397E-03 -3.9715034562E-03 -2.9147775135E-03  4.0866544828E-03  1.2191757647E-03
 -5.0343703155E-03 -2.8034957521E-05  2.2081358721E-03 -1.0107555546E-02 -1.2034022353E-02
