#      REAL   NALLORB   NKPOINT
          T        24         1
#   IKPOINT
          1
# MATRIX
  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.121055686193362E-01  -4.306519060274742E-02  -1.973000704200783E-02   2.908257258667479E-01  -3.093780597414785E-01  -2.959486606479615E-01  -5.528125582233057E-02  -6.139607449928598E-02   5.702808228628136E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.119267180937517E-01  -4.305511655541359E-02  -1.967727968024965E-02   2.906961651042354E-01  -3.098791752866852E-01  -2.959223454875007E-01  -5.538930640885287E-02  -6.116499507071997E-02
   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   5.265579074610404E-02  -1.191751015967368E-01   4.117719160899762E-03  -6.069631203548833E-02   2.096253930485030E-01  -1.645524410830261E-01   9.414751325842527E-03  -2.956754272513284E-03   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   5.264174954180332E-02  -1.190806916820265E-01   4.107511377025941E-03  -6.068104051099757E-02   2.095573164525706E-01  -1.643096525603914E-01   9.444741241180199E-03  -3.004725970573447E-03
   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   2.412387145354571E-02   4.117719160899762E-03  -1.262764490546878E-01  -2.780757839738180E-02   1.223720622715058E-01   1.947685662767789E-01   3.043512409816577E-02  -2.459202171430589E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   2.405861396887739E-02   4.107511377025941E-03  -1.261909462192193E-01  -2.773277373170471E-02   1.233083648459139E-01   1.950276393333598E-01   3.053936776341114E-02  -2.445511001364848E-02
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01  -3.555924947850185E-01  -6.069631203548833E-02  -2.780757839738180E-02   2.817283950244882E-01   1.093972806356206E-01   3.295392871257886E-02  -5.659416620681141E-02  -6.657408280141554E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.554224431487634E-01  -6.068104051099757E-02  -2.773277373170471E-02   2.816333154646898E-01   1.093035099055087E-01   3.248935795697731E-02  -5.665775838183934E-02  -6.637934567030500E-02
  -3.121055686193362E-01   5.265579074610404E-02   2.412387145354571E-02  -3.555924947850185E-01  -6.400000000000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -6.412030113699843E-02  -7.187950355370298E-02  -4.213064540742033E-01  -4.171758649136343E-01  -3.117032592003697E-01   5.253834641133482E-02   2.417161896184566E-02  -3.552094576306168E-01   5.702808228628136E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -6.435417448633020E-02  -7.214158899001991E-02  -4.210973324243836E-01  -4.166022486120430E-01
  -4.306519060274742E-02  -1.191751015967368E-01   4.117719160899762E-03  -6.069631203548833E-02   0.000000000000000E+00  -2.607279800000000E-01   0.000000000000000E+00   0.000000000000000E+00   2.440057003871457E-02  -3.756786446404171E-02   3.313573168318779E-02  -8.859605769779014E-02  -4.297230203129087E-02  -1.189920750362554E-01   4.121240292307259E-03  -6.056290773516842E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   2.441252397897977E-02  -3.767394827468764E-02   3.321606124608666E-02  -8.896493028081584E-02
  -1.973000704200783E-02   4.117719160899762E-03  -1.262764490546878E-01  -2.780757839738180E-02   0.000000000000000E+00   0.000000000000000E+00  -2.607279800000000E-01   0.000000000000000E+00   1.512552393995642E-02   3.145797464941519E-02   2.816445441348794E-01  -2.493411047664255E-01  -1.977051394959043E-02   4.121240292307259E-03  -1.260537353130554E-01  -2.786352500580563E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   1.528242636232766E-02   3.163171297905432E-02   2.818560132143096E-01  -2.485273775575022E-01
   2.908257258667479E-01  -6.069631203548833E-02  -2.780757839738180E-02   2.817283950244882E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -2.607279800000000E-01   6.377233416011693E-02   5.944439002174386E-02  -1.525172593757064E-01  -1.791363178582124E-01   2.905338508023681E-01  -6.056290773516842E-02  -2.786352500580563E-02   2.815133470518875E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   6.396769083849792E-02   5.959261761757799E-02  -1.518459363886534E-01  -1.794759968761613E-01
  -3.093780597414785E-01   2.096253930485030E-01   1.223720622715058E-01   1.093972806356206E-01  -6.412030113699843E-02   2.440057003871457E-02   1.512552393995642E-02   6.377233416011693E-02  -2.386004000000000E-01  -8.220461391645593E-02  -2.063637218597364E-02  -7.073947260722527E-03  -3.094796334664727E-01   2.096931968733436E-01   1.225058729911579E-01   1.092851217634829E-01  -6.407647737851879E-02   2.437975290022023E-02   1.512095778540357E-02   6.373690277565738E-02   7.000000000000000E+00  -8.224775921077979E-02  -2.070649989567481E-02  -7.037566873021054E-03
  -2.959486606479615E-01  -1.645524410830261E-01   1.947685662767789E-01   3.295392871257886E-02  -7.187950355370298E-02  -3.756786446404171E-02   3.145797464941519E-02   5.944439002174386E-02  -8.220461391645593E-02  -2.386004000000000E-01  -2.983677130251164E-02  -1.071262639057941E-02  -2.958475198719846E-01  -1.645023168595210E-01   1.947480258112469E-01   3.278510686806876E-02  -7.182040796749252E-02  -3.753837697267738E-02   3.143760394367762E-02   5.940449026064838E-02  -8.264206505171144E-02   7.000000000000000E+00  -2.992170428810181E-02  -1.069570508026694E-02
  -5.528125582233057E-02   9.414751325842527E-03   3.043512409816577E-02  -5.659416620681141E-02  -4.213064540742033E-01   3.313573168318779E-02   2.816445441348794E-01  -1.525172593757064E-01  -2.063637218597364E-02  -2.983677130251164E-02  -2.386004000000000E-01  -7.766646605788699E-02  -5.519286684272046E-02   9.394616517982924E-03   3.039284227359338E-02  -5.651822984453309E-02  -4.213038230375893E-01   3.310766110813446E-02   2.816996524553415E-01  -1.524182548415101E-01  -2.075074690251085E-02  -2.998433471834078E-02   7.000000000000000E+00  -7.773777986656047E-02
  -6.139607449928598E-02  -2.956754272513284E-03  -2.459202171430589E-02  -6.657408280141554E-02  -4.171758649136343E-01  -8.859605769779014E-02  -2.493411047664255E-01  -1.791363178582124E-01  -7.073947260722527E-03  -1.071262639057941E-02  -7.766646605788699E-02  -2.386004000000000E-01  -6.132527099286954E-02  -2.957474749518859E-03  -2.455004652368499E-02  -6.651507704235064E-02  -4.173634694387060E-01  -8.867955011954218E-02  -2.494420981928355E-01  -1.791533362506073E-01  -7.089166469740399E-03  -1.074144080176076E-02  -7.747395516857708E-02   7.000000000000000E+00
   5.702808228628136E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.117032592003697E-01  -4.297230203129087E-02  -1.977051394959043E-02   2.905338508023681E-01  -3.094796334664727E-01  -2.958475198719846E-01  -5.519286684272046E-02  -6.132527099286954E-02  -5.048917200000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.115245931217835E-01  -4.296225912167088E-02  -1.971781783268511E-02   2.904043672609035E-01  -3.099800940902683E-01  -2.958205867881005E-01  -5.530078473610242E-02  -6.109433972068509E-02
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   5.253834641133482E-02  -1.189920750362554E-01   4.121240292307259E-03  -6.056290773516842E-02   2.096931968733436E-01  -1.645023168595210E-01   9.394616517982924E-03  -2.957474749518859E-03   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   0.000000000000000E+00   5.252435012096567E-02  -1.188978206656261E-01   4.111055309845476E-03  -6.054769478858077E-02   2.096243084886036E-01  -1.642591591489511E-01   9.424552493034210E-03  -3.005363076432674E-03
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   2.417161896184566E-02   4.121240292307259E-03  -1.260537353130554E-01  -2.786352500580563E-02   1.225058729911579E-01   1.947480258112469E-01   3.039284227359338E-02  -2.455004652368499E-02   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01   0.000000000000000E+00   2.410640382137089E-02   4.111055309845476E-03  -1.259684161644382E-01  -2.778877182992563E-02   1.234423700007398E-01   1.950063956150085E-01   3.049694701876106E-02  -2.441330611506326E-02
   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -3.552094576306168E-01  -6.056290773516842E-02  -2.786352500580563E-02   2.815133470518875E-01   1.092851217634829E-01   3.278510686806876E-02  -5.651822984453309E-02  -6.651507704235064E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -1.943551100000000E-01  -3.550395387605486E-01  -6.054769478858077E-02  -2.778877182992563E-02   2.814183067943658E-01   1.091905613398580E-01   3.232068122918776E-02  -5.658179339256556E-02  -6.632036147609487E-02
  -3.119267180937517E-01   5.264174954180332E-02   2.405861396887739E-02  -3.554224431487634E-01   5.702808228628136E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -6.407647737851879E-02  -7.182040796749252E-02  -4.213038230375893E-01  -4.173634694387060E-01  -3.115245931217835E-01   5.252435012096567E-02   2.410640382137089E-02  -3.550395387605486E-01  -6.400000000000000E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -6.431016119813479E-02  -7.208230657711599E-02  -4.210942200551008E-01  -4.167897433251858E-01
  -4.305511655541359E-02  -1.190806916820265E-01   4.107511377025941E-03  -6.068104051099757E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   2.437975290022023E-02  -3.753837697267738E-02   3.310766110813446E-02  -8.867955011954218E-02  -4.296225912167088E-02  -1.188978206656261E-01   4.111055309845476E-03  -6.054769478858077E-02   0.000000000000000E+00  -2.607279800000000E-01   0.000000000000000E+00   0.000000000000000E+00   2.439167153553611E-02  -3.764439171584854E-02   3.318795575781797E-02  -8.904861366932741E-02
  -1.967727968024965E-02   4.107511377025941E-03  -1.261909462192193E-01  -2.773277373170471E-02   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   1.512095778540357E-02   3.143760394367762E-02   2.816996524553415E-01  -2.494420981928355E-01  -1.971781783268511E-02   4.111055309845476E-03  -1.259684161644382E-01  -2.778877182992563E-02   0.000000000000000E+00   0.000000000000000E+00  -2.607279800000000E-01   0.000000000000000E+00   1.527776198160273E-02   3.161122674653042E-02   2.819106232161793E-01  -2.486279951064548E-01
   2.906961651042354E-01  -6.068104051099757E-02  -2.773277373170471E-02   2.816333154646898E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00   6.373690277565738E-02   5.940449026064838E-02  -1.524182548415101E-01  -1.791533362506073E-01   2.904043672609035E-01  -6.054769478858077E-02  -2.778877182992563E-02   2.814183067943658E-01   0.000000000000000E+00   0.000000000000000E+00   0.000000000000000E+00  -2.607279800000000E-01   6.393212144469142E-02   5.955265212554616E-02  -1.517467607978284E-01  -1.794934377982316E-01
  -3.098791752866852E-01   2.095573164525706E-01   1.233083648459139E-01   1.093035099055087E-01  -6.435417448633020E-02   2.441252397897977E-02   1.528242636232766E-02   6.396769083849792E-02   7.000000000000000E+00  -8.264206505171144E-02  -2.075074690251085E-02  -7.089166469740399E-03  -3.099800940902683E-01   2.096243084886036E-01   1.234423700007398E-01   1.091905613398580E-01  -6.431016119813479E-02   2.439167153553611E-02   1.527776198160273E-02   6.393212144469142E-02  -2.386004000000000E-01  -8.268582027752630E-02  -2.082127123043838E-02  -7.052772800292053E-03
  -2.959223454875007E-01  -1.643096525603914E-01   1.950276393333598E-01   3.248935795697731E-02  -7.214158899001991E-02  -3.767394827468764E-02   3.163171297905432E-02   5.959261761757799E-02  -8.224775921077979E-02   7.000000000000000E+00  -2.998433471834078E-02  -1.074144080176076E-02  -2.958205867881005E-01  -1.642591591489511E-01   1.950063956150085E-01   3.232068122918776E-02  -7.208230657711599E-02  -3.764439171584854E-02   3.161122674653042E-02   5.955265212554616E-02  -8.268582027752630E-02  -2.386004000000000E-01  -3.006965875644430E-02  -1.072451513069911E-02
  -5.538930640885287E-02   9.444741241180199E-03   3.053936776341114E-02  -5.665775838183934E-02  -4.210973324243836E-01   3.321606124608666E-02   2.818560132143096E-01  -1.518459363886534E-01  -2.070649989567481E-02  -2.992170428810181E-02   7.000000000000000E+00  -7.747395516857708E-02  -5.530078473610242E-02   9.424552493034210E-03   3.049694701876106E-02  -5.658179339256556E-02  -4.210942200551008E-01   3.318795575781797E-02   2.819106232161793E-01  -1.517467607978284E-01  -2.082127123043838E-02  -3.006965875644430E-02  -2.386004000000000E-01  -7.754483200991574E-02
  -6.116499507071997E-02  -3.004725970573447E-03  -2.445511001364848E-02  -6.637934567030500E-02  -4.166022486120430E-01  -8.896493028081584E-02  -2.485273775575022E-01  -1.794759968761613E-01  -7.037566873021054E-03  -1.069570508026694E-02  -7.773777986656047E-02   7.000000000000000E+00  -6.109433972068509E-02  -3.005363076432674E-03  -2.441330611506326E-02  -6.632036147609487E-02  -4.167897433251858E-01  -8.904861366932741E-02  -2.486279951064548E-01  -1.794934377982316E-01  -7.052772800292053E-03  -1.072451513069911E-02  -7.754483200991574E-02  -2.386004000000000E-01
