 36 8
     1   S    2.1643575436E-01
 -6.7546698215E-04  2.2639537594E-05  6.0202364887E-03 -2.1834328162E-04  3.9090514561E-03  6.7227859245E-03
     4   S    3.5914504891E-01
 -1.4313086366E-02 -7.8056798385E-02  2.2210495930E-03 -9.9421555397E-01 -3.6712316457E-04  1.6219654721E-02
  2.6689503380E-04  1.0434444001E-03  3.3133798141E-05  4.1838581459E-04 -8.7343522247E-03 -1.3265070700E-05
 -1.6283900823E-03  1.6688718958E-03 -3.4551990767E-03  3.6606111848E-04  9.2951256126E-06  8.7713911674E-04
  1.8760199750E-03 -1.0383359628E-03  2.0649571920E-03  1.8817044015E-03 -6.4129479986E-04 -2.1895299908E-03
 -2.1054823052E-03  1.4121594458E-03 -3.9931102659E-05  7.6829955742E-04  2.5081986697E-05  4.3109359047E-03
 -7.3846866339E-04 -6.8172735194E-05 -1.1152923034E-02  3.4604937723E-05 -6.9719836340E-03 -1.1512123192E-02
     5   S    4.5832223051E-01
  8.5294572994E-05  4.1997376753E-04  4.8938582083E-06  2.3467816457E-04 -9.9981285765E-01 -4.3667353549E-04
  4.3395365543E-05  3.2807878901E-04 -3.5378445054E-04  5.2034245784E-03  5.8533527474E-04 -1.7035446611E-03
  3.0706026774E-03  4.5987343936E-04 -1.3568056711E-03 -5.0444317119E-03  1.9078171938E-03 -8.9824129320E-04
  3.9170016998E-04  1.2683898631E-03  2.6710414514E-03 -9.0780003229E-05 -3.9480968494E-03  1.6669114301E-03
  1.9824533134E-04  5.8652334674E-04  1.5820883952E-03 -1.0034818044E-04  1.9656079712E-04 -7.4926455230E-04
 -1.4712911139E-03 -5.7763870006E-05  2.8172513177E-04 -3.3804324530E-04  7.4657859839E-05  6.9714990322E-05
     6   S    6.0097768922E-01
  6.9005836151E-03  3.6990956042E-02 -5.5484257109E-04  5.3399055798E-03 -3.0429019542E-04  9.6914526839E-01
  1.4486347155E-01 -7.0864579042E-03  6.5635827986E-05  3.3557366788E-03  1.8697463397E-02 -1.9262393037E-03
 -1.7581494586E-02 -8.1048435167E-02 -3.3544056620E-02 -1.1624197424E-03  3.0987086376E-04  4.4446468303E-03
  8.5145993749E-03  4.0721001931E-03 -5.5874858180E-03  3.2461016421E-02 -4.4217910622E-03 -9.8659732909E-03
  9.7235207008E-03 -8.3479300141E-03 -9.2512932277E-04  8.2819831089E-03 -2.1771275095E-03 -1.3198491850E-02
  2.2862213538E-03  9.3981690165E-04  2.9164496708E-02 -8.4904670659E-04  1.7551800327E-02  2.7751896250E-02
     7   S    6.3230884625E-01
  1.7214614646E-04  4.2417685549E-03 -9.7763293853E-05  6.8353342621E-04 -6.6632204017E-05  1.3225564503E-01
 -9.8760923630E-01 -2.4845067829E-03 -1.0807000802E-04  3.8211419555E-03  6.5546585872E-03 -1.2198249987E-03
 -9.8668047948E-03 -4.0826070163E-02 -1.9832213761E-02 -7.0596912707E-04 -1.6763812867E-05  2.9551704319E-03
  6.0799832504E-03  4.0718315452E-03 -1.5640316220E-03  1.7994736093E-02 -5.2817365751E-03 -1.0887901308E-02
  6.5761724447E-03 -4.2267072490E-03 -1.1863985678E-04  4.9545900146E-03 -9.2373437475E-04 -4.9359485833E-03
  1.4058448701E-03  3.5600294959E-04  3.9787045454E-03 -5.2510620917E-04  2.4995831855E-03  3.1067936893E-03
     8   S    6.9609522640E-01
  2.5901731158E-04  1.3829668756E-03 -8.5739451601E-04  2.4486050429E-04 -1.0532002464E-03  6.4025531574E-03
 -2.3158797590E-03  8.9034929609E-01 -1.0623779666E-01 -4.3407590098E-01  7.3572666698E-03  2.9164509915E-02
  3.3615409037E-02 -7.2711370783E-03 -1.5730844522E-02 -2.3897399216E-02 -7.6007586713E-03 -7.9162396469E-03
  3.4862209997E-03 -1.1293687897E-03  8.6163923715E-05  3.1529966329E-03 -3.1996267616E-02  1.4285572306E-02
  6.6798000304E-03  1.6659183050E-02  1.6430163070E-02 -1.0676218898E-04  1.2777523337E-03 -2.6385842777E-03
 -5.6468818847E-03 -3.7208743354E-04  1.4309953243E-03 -1.9075544484E-03  1.5407667918E-03  1.4252391079E-03
