 36 8
     1   S    2.5397003741E-02
 -1.3268449125E-02  9.5674642261E-03  1.4683323644E-02  1.2850364208E-02 -7.2377777291E-03 -2.1106549022E-03
     5   S    3.4293710092E-01
 -3.0895448385E-05 -3.3924887208E-03 -7.8318111780E-03  8.1871985300E-04 -9.9800223313E-01  1.4256649432E-02
 -5.3493135498E-03 -2.1923695124E-04  2.1181787616E-04 -1.1364884919E-03 -8.6597877589E-03  1.8125875814E-03
  5.3903939643E-03  4.7511544412E-03 -8.2215044189E-03 -5.2395276881E-03  9.8715316554E-03 -2.5417963456E-03
  6.0784152657E-03 -1.0057486754E-03  3.2052452281E-03  2.5732429513E-03  5.5545504974E-03 -3.4172003945E-04
  3.8815582476E-04 -4.2857645965E-03 -7.8954883699E-03 -5.2321223279E-03  8.4805117543E-03 -9.5464358800E-03
  4.1195580025E-03  3.8576487609E-03 -2.1691267821E-03 -3.9125916478E-03  1.5546383499E-04  3.7104296870E-04
     6   S    4.2898618560E-01
 -1.2427589660E-04  3.6245488040E-03  8.3635692424E-03 -1.8680345232E-03  1.0740093778E-02  9.9747588245E-01
  6.7888484098E-03  8.1331529186E-03  1.5462348917E-02  7.3888841166E-03  3.2860442201E-02  1.0783654406E-03
 -2.2696893968E-03 -6.4728892351E-03  6.7298856158E-03  2.8375815796E-03 -1.3975273002E-02  2.2227134630E-03
 -7.4824419686E-03  5.0609553627E-03 -3.1217956905E-03 -1.8408314943E-03 -8.3080773563E-03 -8.2182657773E-04
  1.8627213790E-04  4.4302309899E-03  1.4200007718E-02  5.6301585504E-03 -7.2930036819E-03  6.8201173891E-03
 -1.5798682414E-03 -3.4848280109E-03  1.3188820008E-04  6.5621119286E-04 -2.2780532951E-04  9.1215479744E-04
     7   S    5.1095626954E-01
  7.9164742823E-05  8.9172259230E-04  1.1764612410E-03  6.2988478008E-04  3.4298112499E-03  5.5174778452E-03
 -9.9842548273E-01  1.6322456901E-02 -2.1901915703E-03 -1.2173575483E-02 -4.1948275564E-03 -2.6347717564E-03
 -1.5399719696E-02  5.4763603651E-03  6.5228005554E-03  7.4582424624E-04  2.4319070458E-03  1.5414683569E-03
 -4.4859518305E-03 -5.0005338551E-03 -7.0190675484E-03 -5.7014076581E-03 -9.8751657841E-03  4.8243080073E-04
  3.1801658096E-03 -4.0059443541E-03  4.6818248431E-03  4.5184455462E-03 -7.5455496294E-03  1.4818800217E-02
 -6.6462628671E-03 -3.3217022129E-03  1.3775958131E-03  8.0749052926E-03  2.7470953202E-04 -1.2085609303E-03
     8   S    5.6229333426E-01
  9.1313759486E-05 -1.8167629632E-04 -2.5516441617E-03 -8.6507302646E-04 -1.2761847392E-04 -1.9902648196E-03
  1.4693593678E-02  9.5244573729E-01 -2.5622597473E-01  1.1199774261E-02 -4.8670394096E-02  8.2386963639E-02
 -2.6432112921E-02 -4.3731787879E-02  4.1230294212E-02  6.1525371444E-02  2.5329968099E-02 -1.6297061957E-02
 -7.2293480009E-03 -7.0127525175E-03 -1.0745949238E-02  1.2905191731E-02  2.9285128017E-02  4.0537024419E-03
 -3.2628270679E-02  5.5294730503E-03 -1.0180481845E-02 -2.1867666278E-03 -2.6142437017E-03 -1.0322758378E-02
  2.0578889824E-03 -7.3501310445E-03  1.0966330714E-03 -6.5424886606E-03  3.4888145782E-03 -5.2868444734E-04
